grade,lessonId,cardId,subject,lessonTitle,text,profile,expectedObjectKey,expectedR2Url
3,418,870,english,I'm happy! Feelings,"Các cảm xúc. Happy bằng Vui, Sad bằng Buồn, Angry bằng Giận Tired bằng Mệt, Hungry bằng Đói, Thirsty bằng Khát Scared bằng Sợ, Excited bằng Phấn khích",en-v1,audio/tts/assets/en-v1/lesson-card-870.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-870.mp3
3,418,871,english,I'm happy! Feelings,How do you feel?. - How do you feel? - I'm happy! - Why are you sad? - Because it's raining.,en-v1,audio/tts/assets/en-v1/lesson-card-871.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-871.mp3
3,418,872,english,I'm happy! Feelings,"Mẹo nhớ. Mỗi ngày tự hỏi: ""How do I feel today?"" rồi trả lời bằng tiếng Anh!",en-v1,audio/tts/assets/en-v1/lesson-card-872.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-872.mp3
3,419,873,english,Alphabet Song A-Z,ABC Song!. Ôn 26 chữ cái tiếng Anh,en-v1,audio/tts/assets/en-v1/lesson-card-873.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-873.mp3
3,419,874,english,Alphabet Song A-Z,26 chữ cái. A B C D E F G H I J K L M N O P Q R S T U V W X Y Z Now I know my ABCs!,en-v1,audio/tts/assets/en-v1/lesson-card-874.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-874.mp3
3,419,875,english,Alphabet Song A-Z,Spell your name!. My name is MINH: M - I - N - H Spell CAT: C - A - T Spell DOG: D - O - G,en-v1,audio/tts/assets/en-v1/lesson-card-875.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-875.mp3
3,419,876,english,Alphabet Song A-Z,Mẹo nhớ. Hát ABC song mỗi ngày! Tập đánh vần tên mình bằng tiếng Anh,en-v1,audio/tts/assets/en-v1/lesson-card-876.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-876.mp3
3,420,877,english,Let's review! Big Quiz,Big Quiz Time!. Ôn tập tất cả đã học - sẵn sàng chưa?,en-v1,audio/tts/assets/en-v1/lesson-card-877.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-877.mp3
3,420,878,english,Let's review! Big Quiz,"Nội dung ôn tập. Chào hỏi: Hello, How are you bao nhiêu Gia đình: Father, Mother... Con vật & Màu sắc Đồ dùng & Hoạt động Số đếm & Ngày trong tuần",en-v1,audio/tts/assets/en-v1/lesson-card-878.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-878.mp3
3,420,879,english,Let's review! Big Quiz,Quick review!. Hello! → Xin chào! How are you? → Bạn khỏe không? I like cats → Tôi thích mèo I can swim → Tôi biết bơi,en-v1,audio/tts/assets/en-v1/lesson-card-879.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-879.mp3
3,420,880,english,Let's review! Big Quiz,Mẹo nhớ. Đọc lại tất cả flashcard. Cố đạt 100% bài quiz! Bạn làm được!,en-v1,audio/tts/assets/en-v1/lesson-card-880.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-880.mp3
3,20431,52601,english,Present Continuous,"Giới thiệu: Present Continuous. I am reading, she is eating",en-v1,audio/tts/assets/en-v1/lesson-card-52601.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52601.mp3
3,20431,52602,english,Present Continuous,Bài giảng: Present Continuous. Learn -ing form,en-v1,audio/tts/assets/en-v1/lesson-card-52602.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52602.mp3
3,20431,52603,english,Present Continuous,Ví dụ: Present Continuous. Be cộng V-ing!,en-v1,audio/tts/assets/en-v1/lesson-card-52603.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52603.mp3
3,20431,52604,english,Present Continuous,Mẹo nhớ: Present Continuous. Be cộng V-ing!,en-v1,audio/tts/assets/en-v1/lesson-card-52604.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52604.mp3
3,20432,52605,english,"Prepositions: in, on, under","Giới thiệu: Prepositions: in, on, under. The cat is on the table",en-v1,audio/tts/assets/en-v1/lesson-card-52605.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52605.mp3
3,20432,52606,english,"Prepositions: in, on, under","Bài giảng: Prepositions: in, on, under. Position words",en-v1,audio/tts/assets/en-v1/lesson-card-52606.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52606.mp3
3,20432,52607,english,"Prepositions: in, on, under","Ví dụ: Prepositions: in, on, under. In, on, under!",en-v1,audio/tts/assets/en-v1/lesson-card-52607.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52607.mp3
3,20432,52608,english,"Prepositions: in, on, under","Mẹo nhớ: Prepositions: in, on, under. In, on, under!",en-v1,audio/tts/assets/en-v1/lesson-card-52608.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52608.mp3
3,20433,52609,english,Jobs and Occupations,"Giới thiệu: Jobs and Occupations. Teacher, doctor, farmer, driver",en-v1,audio/tts/assets/en-v1/lesson-card-52609.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52609.mp3
3,20433,52610,english,Jobs and Occupations,Bài giảng: Jobs and Occupations. Learn job names,en-v1,audio/tts/assets/en-v1/lesson-card-52610.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52610.mp3
3,20433,52611,english,Jobs and Occupations,Ví dụ: Jobs and Occupations. What is your job?,en-v1,audio/tts/assets/en-v1/lesson-card-52611.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52611.mp3
3,20433,52612,english,Jobs and Occupations,Mẹo nhớ: Jobs and Occupations. What is your job?,en-v1,audio/tts/assets/en-v1/lesson-card-52612.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52612.mp3
3,20434,52613,english,Transport — Phương tiện,"Giới thiệu: Transport - Phương tiện. Bus, car, bike, train",en-v1,audio/tts/assets/en-v1/lesson-card-52613.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52613.mp3
3,20434,52614,english,Transport — Phương tiện,Bài giảng: Transport - Phương tiện. Transportation vocabulary,en-v1,audio/tts/assets/en-v1/lesson-card-52614.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52614.mp3
3,20434,52615,english,Transport — Phương tiện,Ví dụ: Transport - Phương tiện. I go by bus!,en-v1,audio/tts/assets/en-v1/lesson-card-52615.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52615.mp3
3,20434,52616,english,Transport — Phương tiện,Mẹo nhớ: Transport - Phương tiện. I go by bus!,en-v1,audio/tts/assets/en-v1/lesson-card-52616.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52616.mp3
3,20435,52617,english,"Big, bigger, biggest","Giới thiệu: Big, bigger, biggest. Tall → taller → tallest",en-v1,audio/tts/assets/en-v1/lesson-card-52617.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52617.mp3
3,20435,52618,english,"Big, bigger, biggest","Bài giảng: Big, bigger, biggest. Simple comparisons",en-v1,audio/tts/assets/en-v1/lesson-card-52618.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52618.mp3
3,20435,52619,english,"Big, bigger, biggest","Ví dụ: Big, bigger, biggest. Add -er, -est!",en-v1,audio/tts/assets/en-v1/lesson-card-52619.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52619.mp3
3,20435,52620,english,"Big, bigger, biggest","Mẹo nhớ: Big, bigger, biggest. Add -er, -est!",en-v1,audio/tts/assets/en-v1/lesson-card-52620.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52620.mp3
3,20436,52621,english,Plurals — Số nhiều,"Giới thiệu: Plurals - Số nhiều. Cat → cats, box → boxes",en-v1,audio/tts/assets/en-v1/lesson-card-52621.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52621.mp3
3,20436,52622,english,Plurals — Số nhiều,Bài giảng: Plurals - Số nhiều. Regular plurals,en-v1,audio/tts/assets/en-v1/lesson-card-52622.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52622.mp3
3,20436,52623,english,Plurals — Số nhiều,Ví dụ: Plurals - Số nhiều. Add -s or -es!,en-v1,audio/tts/assets/en-v1/lesson-card-52623.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52623.mp3
3,20436,52624,english,Plurals — Số nhiều,Mẹo nhớ: Plurals - Số nhiều. Add -s or -es!,en-v1,audio/tts/assets/en-v1/lesson-card-52624.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52624.mp3
3,20437,52625,english,Past Simple (intro),"Giới thiệu: Past Simple (intro). I played, I went",en-v1,audio/tts/assets/en-v1/lesson-card-52625.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52625.mp3
3,20437,52626,english,Past Simple (intro),Bài giảng: Past Simple (intro). Simple past tense,en-v1,audio/tts/assets/en-v1/lesson-card-52626.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52626.mp3
3,20437,52627,english,Past Simple (intro),Ví dụ: Past Simple (intro). Yesterday bằng past!,en-v1,audio/tts/assets/en-v1/lesson-card-52627.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52627.mp3
3,20437,52628,english,Past Simple (intro),Mẹo nhớ: Past Simple (intro). Yesterday bằng past!,en-v1,audio/tts/assets/en-v1/lesson-card-52628.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52628.mp3
3,20438,52629,english,There is / There are,"Giới thiệu: There is chia There are. There is a cat, There are 3 dogs",en-v1,audio/tts/assets/en-v1/lesson-card-52629.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52629.mp3
3,20438,52630,english,There is / There are,Bài giảng: There is chia There are. Describe existence,en-v1,audio/tts/assets/en-v1/lesson-card-52630.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52630.mp3
3,20438,52631,english,There is / There are,"Ví dụ: There is chia There are. Is bằng 1, Are bằng many!",en-v1,audio/tts/assets/en-v1/lesson-card-52631.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52631.mp3
3,20438,52632,english,There is / There are,"Mẹo nhớ: There is chia There are. Is bằng 1, Are bằng many!",en-v1,audio/tts/assets/en-v1/lesson-card-52632.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52632.mp3
3,20439,52633,english,Reading Comprehension,Giới thiệu: Reading Comprehension. Read and answer,en-v1,audio/tts/assets/en-v1/lesson-card-52633.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52633.mp3
3,20439,52634,english,Reading Comprehension,Bài giảng: Reading Comprehension. Read short passages,en-v1,audio/tts/assets/en-v1/lesson-card-52634.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52634.mp3
3,20439,52635,english,Reading Comprehension,Ví dụ: Reading Comprehension. Read carefully!,en-v1,audio/tts/assets/en-v1/lesson-card-52635.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52635.mp3
3,20439,52636,english,Reading Comprehension,Mẹo nhớ: Reading Comprehension. Read carefully!,en-v1,audio/tts/assets/en-v1/lesson-card-52636.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52636.mp3
3,20440,52637,english,Writing: Short Paragraph,Giới thiệu: Writing: Short Paragraph. My family has 4 people,en-v1,audio/tts/assets/en-v1/lesson-card-52637.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52637.mp3
3,20440,52638,english,Writing: Short Paragraph,Bài giảng: Writing: Short Paragraph. Write 3 trừ 5 sentences,en-v1,audio/tts/assets/en-v1/lesson-card-52638.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52638.mp3
3,20440,52639,english,Writing: Short Paragraph,Ví dụ: Writing: Short Paragraph. Topic sentence first!,en-v1,audio/tts/assets/en-v1/lesson-card-52639.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52639.mp3
3,20440,52640,english,Writing: Short Paragraph,Mẹo nhớ: Writing: Short Paragraph. Topic sentence first!,en-v1,audio/tts/assets/en-v1/lesson-card-52640.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52640.mp3
3,20441,52641,english,Countries — Quốc gia,"Giới thiệu: Countries - Quốc gia. Vietnam, Japan, America",en-v1,audio/tts/assets/en-v1/lesson-card-52641.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52641.mp3
3,20441,52642,english,Countries — Quốc gia,Bài giảng: Countries - Quốc gia. Country names,en-v1,audio/tts/assets/en-v1/lesson-card-52642.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52642.mp3
3,20441,52643,english,Countries — Quốc gia,Ví dụ: Countries - Quốc gia. Where are you from?,en-v1,audio/tts/assets/en-v1/lesson-card-52643.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52643.mp3
3,20441,52644,english,Countries — Quốc gia,Mẹo nhớ: Countries - Quốc gia. Where are you from?,en-v1,audio/tts/assets/en-v1/lesson-card-52644.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52644.mp3
3,20442,52645,english,Math in English,"Giới thiệu: Math in English. Plus, minus, equals",en-v1,audio/tts/assets/en-v1/lesson-card-52645.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52645.mp3
3,20442,52646,english,Math in English,Bài giảng: Math in English. Math vocabulary,en-v1,audio/tts/assets/en-v1/lesson-card-52646.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52646.mp3
3,20442,52647,english,Math in English,Ví dụ: Math in English. 2 plus 3 equals 5!,en-v1,audio/tts/assets/en-v1/lesson-card-52647.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52647.mp3
3,20442,52648,english,Math in English,Mẹo nhớ: Math in English. 2 plus 3 equals 5!,en-v1,audio/tts/assets/en-v1/lesson-card-52648.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52648.mp3
3,20443,52649,english,Story Time,Giới thiệu: Story Time. The Fox and the Grapes,en-v1,audio/tts/assets/en-v1/lesson-card-52649.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52649.mp3
3,20443,52650,english,Story Time,Bài giảng: Story Time. Read simple stories,en-v1,audio/tts/assets/en-v1/lesson-card-52650.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52650.mp3
3,20443,52651,english,Story Time,Ví dụ: Story Time. Moral of the story?,en-v1,audio/tts/assets/en-v1/lesson-card-52651.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52651.mp3
3,20443,52652,english,Story Time,Mẹo nhớ: Story Time. Moral of the story?,en-v1,audio/tts/assets/en-v1/lesson-card-52652.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52652.mp3
3,20444,52653,english,Review HK1 English 3,"Giới thiệu: Review HK1 English 3. Grammar, vocabulary",en-v1,audio/tts/assets/en-v1/lesson-card-52653.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52653.mp3
3,20444,52654,english,Review HK1 English 3,Bài giảng: Review HK1 English 3. Mid-year review,en-v1,audio/tts/assets/en-v1/lesson-card-52654.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52654.mp3
3,20444,52655,english,Review HK1 English 3,Ví dụ: Review HK1 English 3. Practice makes perfect!,en-v1,audio/tts/assets/en-v1/lesson-card-52655.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52655.mp3
3,20444,52656,english,Review HK1 English 3,Mẹo nhớ: Review HK1 English 3. Practice makes perfect!,en-v1,audio/tts/assets/en-v1/lesson-card-52656.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52656.mp3
3,20445,52657,english,Year-end Review Eng 3,Giới thiệu: Year-end Review Eng 3. Total review,en-v1,audio/tts/assets/en-v1/lesson-card-52657.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52657.mp3
3,20445,52658,english,Year-end Review Eng 3,Bài giảng: Year-end Review Eng 3. Full review,en-v1,audio/tts/assets/en-v1/lesson-card-52658.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52658.mp3
3,20445,52659,english,Year-end Review Eng 3,Ví dụ: Year-end Review Eng 3. Excellent progress!,en-v1,audio/tts/assets/en-v1/lesson-card-52659.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52659.mp3
3,20445,52660,english,Year-end Review Eng 3,Mẹo nhớ: Year-end Review Eng 3. Excellent progress!,en-v1,audio/tts/assets/en-v1/lesson-card-52660.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-52660.mp3
4,421,1921,english,My Daily Routine,"Daily Routine. Hàng ngày em thức dậy, đi học, ăn trưa và chơi thể thao. Hãy học cách nói các hoạt động này bằng tiếng Anh!",en-v1,audio/tts/assets/en-v1/lesson-card-1921.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1921.mp3
4,421,1922,english,My Daily Routine,Key Phrases. I wake up at 6 o'clock. I go to school at 7. I have lunch at 12. I do homework at 5.,en-v1,audio/tts/assets/en-v1/lesson-card-1922.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1922.mp3
4,421,1923,english,My Daily Routine,"Example. What do you do every morning? - I brush my teeth, have breakfast and go to school.",en-v1,audio/tts/assets/en-v1/lesson-card-1923.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1923.mp3
4,421,1924,english,My Daily Routine,"Tip. Dùng ""every day chia every morning chia every night"" để nói về thói quen.",en-v1,audio/tts/assets/en-v1/lesson-card-1924.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1924.mp3
4,422,1925,english,What Time Is It?,"Telling Time. Học cách đọc giờ: o'clock, half past, quarter to, quarter past.",en-v1,audio/tts/assets/en-v1/lesson-card-1925.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1925.mp3
4,422,1926,english,What Time Is It?,"Structure. What time is it? - It's cộng giờ. ""It's seven o'clock."" ""It's half past three.""",en-v1,audio/tts/assets/en-v1/lesson-card-1926.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1926.mp3
4,422,1927,english,What Time Is It?,Example. What time do you get up? - I get up at six thirty.,en-v1,audio/tts/assets/en-v1/lesson-card-1927.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1927.mp3
4,422,1928,english,What Time Is It?,"Tip. Nhớ: ""half past"" bằng rưỡi, ""quarter past"" bằng 15 phút, ""quarter to"" bằng kém 15.",en-v1,audio/tts/assets/en-v1/lesson-card-1928.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1928.mp3
4,423,1929,english,My Hobbies,"Hobbies. Sở thích là những việc em thích làm lúc rảnh: reading, drawing, singing, playing football,...",en-v1,audio/tts/assets/en-v1/lesson-card-1929.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1929.mp3
4,423,1930,english,My Hobbies,Structure. What's your hobby? - My hobby is cộng V-ing. chia I like cộng V-ing.,en-v1,audio/tts/assets/en-v1/lesson-card-1930.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1930.mp3
4,423,1931,english,My Hobbies,Example. What's your hobby? - My hobby is drawing. I draw every evening.,en-v1,audio/tts/assets/en-v1/lesson-card-1931.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1931.mp3
4,423,1932,english,My Hobbies,"Tip. Luôn dùng V-ing sau ""like"", ""enjoy"", ""love"" khi nói về sở thích.",en-v1,audio/tts/assets/en-v1/lesson-card-1932.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1932.mp3
4,424,1933,english,Sports and Games,"Sports Vocabulary. football, badminton, swimming, skipping rope, chess, cycling,...",en-v1,audio/tts/assets/en-v1/lesson-card-1933.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1933.mp3
4,424,1934,english,Sports and Games,"Can chia Can't. I can swim. I can't play chess. Can you ride a bike? - Yes, I can.",en-v1,audio/tts/assets/en-v1/lesson-card-1934.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1934.mp3
4,424,1935,english,Sports and Games,Example. What sport do you play? - I play badminton. I can play it well.,en-v1,audio/tts/assets/en-v1/lesson-card-1935.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1935.mp3
4,424,1936,english,Sports and Games,"Tip. ""Play"" đi với ball games chia board games. ""Go"" đi với: swimming, cycling, running.",en-v1,audio/tts/assets/en-v1/lesson-card-1936.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1936.mp3
4,425,1937,english,At the Restaurant,"Ordering Food. Khi vào nhà hàng, em cần biết cách gọi món bằng tiếng Anh.",en-v1,audio/tts/assets/en-v1/lesson-card-1937.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1937.mp3
4,425,1938,english,At the Restaurant,"Phrases. Can I have...? chia I'd like... chia How much is it? chia The bill, please.",en-v1,audio/tts/assets/en-v1/lesson-card-1938.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1938.mp3
4,425,1939,english,At the Restaurant,"Example. Can I have a pizza and orange juice, please? - Sure. That's 50,000 dong.",en-v1,audio/tts/assets/en-v1/lesson-card-1939.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1939.mp3
4,425,1940,english,At the Restaurant,"Tip. Dùng ""please"" và ""thank you"" khi gọi món - lịch sự rất quan trọng!",en-v1,audio/tts/assets/en-v1/lesson-card-1940.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1940.mp3
4,426,1941,english,Healthy Food,"Healthy vs Unhealthy. Fruits, vegetables, milk bằng healthy. Candy, chips, soda bằng unhealthy.",en-v1,audio/tts/assets/en-v1/lesson-card-1941.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1941.mp3
4,426,1942,english,Healthy Food,Should chia Shouldn't. You should eat more vegetables. You shouldn't eat too much candy.,en-v1,audio/tts/assets/en-v1/lesson-card-1942.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1942.mp3
4,426,1943,english,Healthy Food,Example. Is pizza healthy? - It can be if it has vegetables on top!,en-v1,audio/tts/assets/en-v1/lesson-card-1943.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1943.mp3
4,426,1944,english,Healthy Food,"Tip. Remember: ""An apple a day keeps the doctor away!""",en-v1,audio/tts/assets/en-v1/lesson-card-1944.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1944.mp3
4,427,1945,english,Cooking Verbs,"In the Kitchen. Học các động từ nấu ăn: cook, fry, boil, bake, mix, cut, peel.",en-v1,audio/tts/assets/en-v1/lesson-card-1945.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1945.mp3
4,427,1946,english,Cooking Verbs,"Instructions. First, peel the potatoes. Then, cut them. Next, boil them in water.",en-v1,audio/tts/assets/en-v1/lesson-card-1946.mp3,https://pub-e3dfe5c479f44fbc906aae6c475603db.r2.dev/audio/tts/assets/en-v1/lesson-card-1946.mp3
